movie id,rating,movie title,total ratings
1325,2.5,Shooting Fish (1997),10
724,2.5,I Love Trouble (1994),10
149,3.8,Before the Rain (Pred dozhdot) (1994),10
181,3.3,Bitter Moon (1992),10
192,1.7,Bloodsport 2 (1995),10
286,3.6,"Cement Garden, The (1993)",10
243,3.0,"Browning Version, The (1994)",10
353,3.5,Crooklyn (1994),10
352,3.2,Cronos (1992),10
311,2.8,Clean Slate (1994),10
806,1.8,Kazaam (1996),10
1152,3.1,Picture Bride (1995),10
1622,2.8,"White Balloon, The (1995)",10
1623,2.0,White Man's Burden (1995),10
1512,3.333333333333333,Tom & Viv (1994),9
705,2.0,House Party 3 (1994),9
699,4.111111111111111,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",9
630,3.2222222222222223,"Grass Harp, The (1995)",9
669,2.555555555555556,Heaven & Earth (1993),9
682,2.4444444444444446,Hideaway (1995),9
718,2.6666666666666665,Hurricane Streets (1998),9
1520,2.7777777777777777,Touch (1997),9
1384,2.1111111111111107,Stag (1997),9
1533,3.333333333333333,True Crime (1995),9
591,3.111111111111111,Geronimo: An American Legend (1993),9
1556,3.0,U.S. Marshalls (1998),9
335,3.0,"Contempt (Mépris, Le) (1963)",9
1599,3.333333333333333,"War Room, The (1993)",9
290,2.2222222222222223,Chairman of the Board (1998),9
248,2.4444444444444446,Burnt Offerings (1976),9
196,2.6666666666666665,Blue Chips (1994),9
1628,2.888888888888889,Wild America (1997),9
124,3.6666666666666665,"Band Wagon, The (1953)",9
117,2.2222222222222223,Bad Company (1995),9
1640,3.4444444444444446,"Winter Guest, The (1997)",9
1337,3.2222222222222223,"Sixth Man, The (1997)",9
1663,3.4444444444444446,unknown,9
743,2.0,In the Realm of the Senses (Ai no corrida) (1976),9
1,2.333333333333333,'Til There Was You (1997),9
1023,3.555555555555556,"Murder, My Sweet (1944)",9
1161,2.7777777777777777,Poetic Justice (1993),9
935,2.1111111111111107,Man of the House (1995),9
996,3.333333333333333,"Month by the Lake, A (1995)",9
875,3.555555555555556,"Little Princess, The (1939)",9
840,3.111111111111111,Last Dance (1996),9
836,2.333333333333333,Larger Than Life (1996),9
1055,2.4444444444444446,"Next Karate Kid, The (1994)",9
936,3.111111111111111,Man of the Year (1995),9
1490,3.2222222222222223,Three Wishes (1995),9
1141,1.875,"Pest, The (1997)",8
517,2.625,Female Perversions (1996),8
237,2.25,Broken English (1996),8
574,3.125,Full Speed (1996),8
106,2.375,"Awfully Big Adventure, An (1995)",8
1431,2.5,Sunset Park (1996),8
1219,2.75,Reckless (1995),8
1230,3.0,Rent-a-Kid (1995),8
166,2.875,Bhaji on the Beach (1993),8
1039,2.25,Nadja (1994),8
1135,3.0,Penny Serenade (1941),8
627,3.25,Grace of My Heart (1996),8
903,3.125,Love and a .45 (1994),8
1613,2.625,What Happened Was... (1994),8
888,3.25,Losing Chase (1996),8
1131,4.625,Pather Panchali (1955),8
665,3.25,Hear My Song (1991),8
805,4.25,Kaspar Hauser (1993),8
14,4.125,A Chef in Love (1996),8
773,3.0,Jason's Lyric (1994),8
1597,3.625,Walking and Talking (1996),8
308,3.0,City of Angels (1998),8
282,3.25,Caught (1996),8
782,2.875,Jimmy Hollywood (1994),8
1415,2.75,Street Fighter (1994),8
958,3.5,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",8
364,2.75,Curdled (1996),8
376,1.75,Dangerous Ground (1997),8
496,3.2857142857142856,Far From Home: The Adventures of Yellow Dog (1995),7
1437,2.8571428571428568,"Swan Princess, The (1994)",7
1440,2.4285714285714284,Swept from the Sea (1997),7
999,2.571428571428572,Moonlight and Valentino (1995),7
1299,2.4285714285714284,Senseless (1998),7
503,3.0,Faster Pussycat! Kill! Kill! (1965),7
713,3.2857142857142856,Hugo Pool (1997),7
445,1.8571428571428568,Dunston Checks In (1996),7
438,3.1428571428571432,Dream With the Fishes (1997),7
429,3.4285714285714284,Double Happiness (1994),7
427,2.7142857142857144,"Doom Generation, The (1995)",7
1108,2.142857142857143,Original Gangstas (1996),7
406,1.8571428571428568,"Designated Mourner, The (1997)",7
249,1.5714285714285714,Bushwhacked (1995),7
404,3.0,Denise Calls Up (1995),7
902,2.8571428571428568,Love and Other Catastrophes (1996),7
968,3.4285714285714284,Mercury Rising (1998),7
1123,3.2857142857142856,Paradise Road (1997),7
963,2.142857142857143,Meet Wally Sparks (1997),7
918,3.571428571428572,Madame Butterfly (1995),7
934,3.4285714285714284,"Man of No Importance, A (1994)",7
1403,2.571428571428572,"Steal Big, Steal Little (1995)",7
766,2.142857142857143,Jack and Sarah (1995),7
864,2.2857142857142856,Life with Mikey (1993),7
1412,2.4285714285714284,Stranger in the House (1997),7
187,2.571428571428572,Bliss (1997),7
845,2.2857142857142856,"Last Time I Committed Suicide, The (1997)",7
1165,3.0,"Pompatus of Love, The (1996)",7
838,2.2857142857142856,Lassie (1994),7
1531,2.4285714285714284,Trial by Jury (1994),7
1493,2.4285714285714284,"Tie That Binds, The (1995)",7
1082,3.2857142857142856,Nothing to Lose (1994),7
1195,2.4285714285714284,"Pyromaniac's Love Story, A (1995)",7
1474,3.7142857142857135,"Thieves (Voleurs, Les) (1996)",7
1193,3.1428571428571432,Purple Noon (1960),7
1656,3.2857142857142856,Year of the Horse (1997),7
1077,2.7142857142857144,North (1994),7
818,3.2857142857142856,Kim (1950),7
1061,3.7142857142857135,Night Flier (1997),7
698,2.7142857142857144,"Horse Whisperer, The (1998)",7
808,2.571428571428572,Kicked in the Head (1997),7
1043,2.4285714285714284,National Lampoon's Senior Trip (1995),7
86,3.571428571428572,Aparajito (1956),7
1552,2.4285714285714284,Two Much (1996),7
139,3.7142857142857135,Beat the Devil (1954),7
107,3.1428571428571432,Ayn Rand: A Sense of Life (1997),7
969,2.333333333333333,Metisse (Café au Lait) (1993),6
1652,4.0,"World of Apu, The (Apur Sansar) (1959)",6
1625,4.0,"Whole Wide World, The (1996)",6
309,2.5,City of Industry (1997),6
1662,2.1666666666666665,Zeus and Roxanne (1997),6
942,4.0,Margaret's Museum (1995),6
40,2.5,Albino Alligator (1996),6
158,1.5,Best of the Best 3: No Turning Back (1995),6
156,2.6666666666666665,Bent (1997),6
62,1.1666666666666667,Amityville 3-D (1983),6
215,3.333333333333333,Boy's Life 2 (1997),6
216,3.333333333333333,Boys (1996),6
984,3.6666666666666665,Mina Tannenbaum (1994),6
119,2.6666666666666665,Bad Moon (1996),6
118,1.8333333333333333,Bad Girls (1994),6
1090,3.1666666666666665,Of Love and Shadows (1994),6
1293,3.0,"Secret Agent, The (1996)",6
74,3.0,Angel and the Badman (1947),6
1087,3.5,Nénette et Boni (1996),6
1291,2.0,"Second Jungle Book: Mowgli & Baloo, The (1997)",6
190,2.1666666666666665,Blood Beach (1981),6
1575,2.6666666666666665,"Van, The (1996)",6
1069,2.833333333333333,Nina Takes a Lover (1994),6
1464,2.6666666666666665,Tetsuo II: Body Hammer (1992),6
825,3.0,Kissed (1996),6
834,1.6666666666666667,Land Before Time III: The Time of the Great Giving (1995) (V),6
647,2.1666666666666665,Guilty as Sin (1993),6
1186,3.333333333333333,"Promesse, La (1996)",6
579,3.333333333333333,Gabbeh (1996),6
689,2.333333333333333,Hollow Reed (1996),6
1546,2.1666666666666665,Twin Town (1997),6
1547,3.5,Twisted (1996),6
536,3.1666666666666665,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",6
450,1.3333333333333333,Ed (1996),6
446,3.1666666666666665,Duoluo tianshi (1995),6
531,2.833333333333333,Flesh and Bone (1993),6
749,2.6666666666666665,Infinity (1996),6
365,3.333333333333333,"Cure, The (1995)",6
419,2.4,Dingo (1992),5
270,2.8,Carpool (1996),5
1472,1.4,Theodore Rex (1995),5
1409,4.2,Stonewall (1995),5
857,3.4,Legal Deceit (1997),5
1146,1.6,Phat Beach (1996),5
1089,3.2,Of Human Bondage (1934),5
1410,3.2,"Story of Xinghua, The (1993)",5
1120,2.4,Panther (1995),5
1540,1.8,Turbo: A Power Rangers Movie (1997),5
596,1.6,Getting Even with Dad (1994),5
848,3.4,Late Bloomers (1996),5
1203,2.8,Race the Sun (1996),5
1281,2.4,"Scarlet Letter, The (1995)",5
1453,1.8,Talking About Sex (1994),5
648,2.6,Gumby: The Movie (1995),5
666,3.8,Hearts and Minds (1996),5
66,1.0,Amityville: A New Generation (1993),5
293,2.2,Chasers (1994),5
672,2.4,Heavy (1995),5
61,1.0,Amityville 1992: It's About Time (1992),5
2,2.6,1-900 (1994),5
296,3.2,Children of the Revolution (1996),5
1092,2.6,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",5
157,3.4,Best Men (1997),5
441,2.8,Drunks (1995),5
1549,2.2,Two Bits (1995),5
1292,2.6,"Secret Adventures of Tom Thumb, The (1993)",5
1256,3.0,Romper Stomper (1992),5
239,3.0,Brother Minister: The Assassination of Malcolm X (1994),5
1617,3.4,When Night Is Falling (1995),5
975,2.8,Midnight Dancers (Sibak) (1994),5
9,1.0,3 Ninjas: High Noon At Mega Mountain (1998),5
217,3.2,Boys Life (1995),5
470,2.0,Even Cowgirls Get the Blues (1993),5
1073,2.4,No Escape (1994),5
1562,2.8,Underground (1995),5
883,2.0,"Locusts, The (1997)",5
1237,2.2,Rhyme & Reason (1997),5
880,2.4,Loaded (1994),5
508,4.2,Faust (1994),5
191,2.4,Blood For Dracula (Andy Warhol's Dracula) (1974),5
778,2.0,Jefferson in Paris (1995),5
515,2.4,Feast of July (1995),5
1419,3.8,Stripes (1981),5
1181,3.0,Prisoner of the Mountains (Kavkazsky Plennik) (1996),5
534,3.6,Flirt (1995),5
1260,2.8,Roseanna's Grave (For Roseanna) (1997),5
15,3.0,Above the Rim (1994),5
922,3.6,"Magic Hour, The (1998)",5
1342,2.6,Sliding Doors (1998),5
1596,2.25,"Walking Dead, The (1995)",4
1519,2.75,Total Eclipse (1995),4
1424,3.25,"Substance of Fire, The (1996)",4
1545,2.5,Twilight (1998),4
1550,2.25,Two Deaths (1995),4
1436,2.25,Suture (1993),4
1554,3.75,Two or Three Things I Know About Her (1966),4
1563,2.75,"Underneath, The (1995)",4
1564,2.5,Underworld (1997),4
1471,3.0,The Innocent (1994),4
833,3.75,Lamerica (1994),4
1352,3.25,So Dear to My Heart (1949),4
344,4.0,Cosi (1996),4
460,3.0,"Enfer, L' (1994)",4
486,3.0,Faces (1968),4
521,4.0,"Fille seule, La (A Single Girl) (1995)",4
1154,2.0,Pie in the Sky (1995),4
547,2.75,"Forbidden Christ, The (Cristo proibito, Il) (1950)",4
558,2.5,Frankie Starlight (1995),4
1138,4.0,"Perfect Candidate, A (1996)",4
590,3.0,Germinal (1993),4
631,3.5,Grateful Dead (1995),4
642,3.25,Grosse Fatigue (1994),4
646,3.75,Guantanamera (1994),4
658,2.75,Harlem (1993),4
664,3.0,Head Above Water (1996),4
702,3.25,Hotel de Love (1996),4
1068,2.0,Nil By Mouth (1997),4
739,2.75,In the Line of Duty 2 (1987),4
752,4.25,"Innocents, The (1961)",4
1054,3.0,"Newton Boys, The (1998)",4
788,2.0,"Journey of August King, The (1995)",4
1048,1.75,"Neon Bible, The (1995)",4
814,2.5,Killer (Bulletproof Heart) (1994),4
820,3.5,King of the Hill (1993),4
832,2.75,Ladybird Ladybird (1994),4
841,3.0,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",4
853,2.5,"Lay of the Land, The (1997)",4
1010,3.0,Mr. Wonderful (1993),4
854,3.75,"Leading Man, The (1996)",4
882,2.5,Loch Ness (1995),4
900,3.0,Love Serenade (1996),4
354,4.25,Crossfire (1947),4
957,4.5,Maya Lin: A Strong Clear Vision (1994),4
244,2.25,Buddy (1997),4
20,2.75,Across the Sea of Time (1995),4
73,3.75,Angel Baby (1995),4
150,1.75,Being Human (1993),4
325,3.5,"Colonel Chabert, Le (1994)",4
269,2.75,Caro Diario (Dear Diary) (1994),4
277,1.25,Castle Freak (1995),4
63,1.25,"Amityville Curse, The (1990)",4
206,2.0,"Bonheur, Le (1965)",4
1268,3.25,"Run of the Country, The (1995)",4
69,2.5,An Unforgettable Summer (1994),4
254,3.0,C'est arrivé près de chez vous (1992),4
13,3.75,8 Seconds (1994),4
12,3.25,8 Heads in a Duffel Bag (1997),4
300,2.75,"Ciao, Professore! (1993)",4
175,2.25,"Big Squeeze, The (1996)",4
121,2.75,"Ballad of Narayama, The (Narayama Bushiko) (1958)",4
312,2.75,Clean Slate (Coup de Torchon) (1981),4
1283,3.0,Schizopolis (1996),4
327,2.6666666666666665,Commandments (1997),3
789,3.6666666666666665,"Joy Luck Club, The (1993)",3
780,2.6666666666666665,"Jerky Boys, The (1994)",3
113,2.333333333333333,"Babysitter, The (1995)",3
843,2.333333333333333,Last Summer in the Hamptons (1995),3
108,1.6666666666666667,B*A*P*S (1997),3
1651,2.6666666666666665,"Wooden Man's Bride, The (Wu Kui) (1994)",3
67,1.0,Amityville: Dollhouse (1996),3
846,3.6666666666666665,"Last Time I Saw Paris, The (1954)",3
48,3.0,All Over Me (1997),3
860,4.333333333333333,"Letter From Death Row, A (1998)",3
1459,1.6666666666666667,Temptress Moon (Feng Yue) (1996),3
906,2.0,Lover's Knot (1996),3
761,2.6666666666666665,It Takes Two (1995),3
717,2.0,"Hunted, The (1995)",3
750,3.333333333333333,"Inkwell, The (1994)",3
264,2.333333333333333,Captives (1994),3
369,4.0,"Cérémonie, La (1995)",3
452,2.6666666666666665,Ed's Next Move (1996),3
1606,4.0,"Wedding Gift, The (1994)",3
490,2.0,Fall (1997),3
509,3.0,Fausto (1993),3
542,2.0,For Ever Mozart (1996),3
979,1.0,"Mighty, The (1998)",3
281,1.3333333333333333,Catwalk (1995),3
569,2.6666666666666665,Frisk (1995),3
163,3.6666666666666665,"Bewegte Mann, Der (1994)",3
257,2.0,Calendar Girl (1993),3
1539,2.0,"Truth or Consequences, N.M. (1997)",3
604,1.3333333333333333,Gilligan's Island: The Movie (1998),3
626,1.0,Gordy (1995),3
221,3.333333333333333,"Boys, Les (1997)",3
182,4.333333333333333,Bitter Sugar (Azucar Amargo) (1996),3
720,2.6666666666666665,I Can't Sleep (J'ai pas sommeil) (1994),3
732,2.333333333333333,Ill Gotten Gains (1997),3
546,2.6666666666666665,For the Moment (1994),3
723,2.333333333333333,I Like It Like That (1994),3
1066,3.0,Nightwatch (1997),3
1333,1.6666666666666667,"Simple Wish, A (1997)",3
1383,1.6666666666666667,Squeeze (1996),3
1030,3.6666666666666665,My Favorite Season (1993),3
1381,2.0,Sprung (1997),3
1324,2.6666666666666665,"Shooter, The (1995)",3
1085,2.333333333333333,Nowhere (1997),3
1229,3.333333333333333,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",3
1127,2.333333333333333,"Paris, France (1993)",3
1401,2.333333333333333,"Stars Fell on Henrietta, The (1995)",3
993,3.0,Mondo (1996),3
1388,5.0,Star Kid (1997),3
1173,5.0,Prefontaine (1997),3
1224,1.6666666666666667,Relative Fear (1994),3
1046,3.6666666666666665,Nelly & Monsieur Arnaud (1995),3
1175,3.333333333333333,"Price Above Rubies, A (1998)",3
1413,3.0,"Stranger, The (1994)",3
1080,2.333333333333333,Nosferatu a Venezia (1986),3
1279,3.0,"Savage Nights (Nuits fauves, Les) (1992)",3
1289,2.6666666666666665,"Search for One-eye Jimmy, The (1996)",3
1201,3.6666666666666665,"Quiet Room, The (1996)",3
1379,2.5,Spirits of the Dead (Tre passi nel delirio) (1968),2
1106,2.5,Open Season (1996),2
1280,3.0,"Scarlet Letter, The (1926)",2
1507,2.0,"To Have, or Not (1995)",2
218,1.0,Boys in Venice (1996),2
1269,3.0,S.F.W. (1994),2
1578,1.0,Venice/Venice (1992),2
1276,2.0,Salut cousin! (1996),2
1278,5.0,Santa with Muscles (1996),2
268,1.5,Carmen Miranda: Bananas Is My Business (1994),2
251,4.0,"Butcher Boy, The (1998)",2
1522,3.0,Tough and Deadly (1995),2
1273,3.0,Safe Passage (1994),2
283,4.0,Celestial Clockwork (1994),2
1274,5.0,"Saint of Fort Washington, The (1993)",2
966,2.0,Men of Means (1998),2
620,3.0,"Good Man in Africa, A (1994)",2
358,1.5,Crows and Sparrows (1949),2
384,2.0,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",2
1579,2.0,Vermin (1998),2
402,3.0,Delta of Venus (1994),2
409,3.0,Destiny Turns on the Radio (1995),2
437,1.5,Dream Man (1995),2
473,4.5,Everest (1998),2
1194,2.0,Pushing Hands (1992),2
1588,3.5,"Visitors, The (Visiteurs, Les) (1993)",2
492,1.0,Falling in Love Again (1980),2
964,3.5,Men With Guns (1997),2
616,4.0,Golden Earrings (1947),2
345,1.5,Country Life (1994),2
336,2.5,"Convent, The (Convento, O) (1995)",2
330,2.0,Condition Red (1995),2
550,2.0,Foreign Student (1994),2
1542,2.5,"Turning, The (1992)",2
324,2.0,"Collectionneuse, La (1967)",2
1059,4.0,Nico Icon (1995),2
1263,2.5,Rough Magic (1995),2
608,2.0,"Glass Shield, The (1994)",2
1115,2.5,"Outlaw, The (1943)",2
378,3.0,Daniel Defoe's Robinson Crusoe (1996),2
1306,1.5,"Sexual Life of the Belgians, The (1994)",2
1034,2.0,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),2
112,1.0,Babyfever (1994),2
1007,2.5,Mr. Jones (1993),2
55,2.5,American Dream (1990),2
914,1.5,"Machine, The (1994)",2
57,2.0,American Strays (1996),2
751,2.0,"Innocent Sleep, The (1995)",2
138,3.5,"Beans of Egypt, Maine, The (1994)",2
1427,1.5,Sudden Manhattan (1996),2
813,2.0,Kika (1993),2
1470,3.0,The Deadly Cure (1996),2
1328,3.0,"Show, The (1995)",2
901,2.5,Love and Death on Long Island (1997),2
1042,1.5,Naked in New York (1994),2
164,1.0,Beyond Bedlam (1993),2
1052,3.0,New Jersey Drive (1995),2
1359,1.0,Somebody to Love (1994),2
80,4.5,Anna (1996),2
785,1.5,Johnny 100 Pesos (1993),2
867,3.0,"Line King: Al Hirschfeld, The (1996)",2
1495,1.5,Time Tracers (1995),2
1358,4.5,Some Mother's Son (1996),2
1053,2.5,New York Cop (1996),2
871,3.5,Little City (1998),2
755,3.0,Intimate Relations (1996),2
1344,3.5,"Slingshot, The (1993)",2
1331,3.0,"Silence of the Palace, The (Saimt el Qusur) (1994)",1
1360,5.0,Someone Else's America (1995),1
1326,2.0,Shopping (1994),1
193,1.0,"Bloody Child, The (1996)",1
1585,1.0,"Vie est belle, La (Life is Rosey) (1987)",1
1655,1.0,Yankee Zulu (1994),1
360,1.0,"Crude Oasis, The (1995)",1
367,3.0,Cyclo (1995),1
1657,3.0,You So Crazy (1994),1
1647,1.0,"Woman in Question, The (1950)",1
1212,2.0,Raw Deal (1948),1
1583,1.0,"Very Natural Thing, A (1974)",1
371,3.0,Dadetown (1995),1
49,3.0,All Things Fair (1996),1
31,5.0,Aiqing wansui (1994),1
372,1.0,Daens (1992),1
1580,1.0,Vermont Is For Lovers (1992),1
1341,3.0,Sleepover (1995),1
75,2.0,Angel on My Shoulder (1946),1
323,2.0,Coldblooded (1995),1
1594,3.0,"Walk in the Sun, A (1945)",1
76,3.0,Angela (1995),1
1287,3.0,Scream of Stone (Schrei aus Stein) (1991),1
178,1.0,Bird of Prey (1996),1
1627,3.0,"Wife, The (1995)",1
242,4.0,Brothers in Trouble (1995),1
173,3.0,"Big One, The (1997)",1
252,1.0,Butterfly Kiss (1995),1
167,4.0,"Big Bang Theory, The (1994)",1
266,1.0,Careful (1992),1
1611,1.0,Wend Kuuni (God's Gift) (1982),1
1368,4.0,"Spanish Prisoner, The (1997)",1
1635,4.0,Window to Paris (1994),1
1636,4.0,Wings of Courage (1995),1
136,1.0,Baton Rouge (1988),1
1605,3.0,Wedding Bell Blues (1996),1
1309,1.0,Shadow of Angels (Schatten der Engel) (1976),1
1312,1.0,Shadows (Cienie) (1988),1
288,3.0,Century (1993),1
1243,2.0,Ripe (1996),1
1600,2.0,"War at Home, The (1996)",1
109,3.0,B. Monkey (1998),1
104,1.0,August (1996),1
1644,4.0,Witness (1985),1
1226,3.0,"Reluctant Debutante, The (1958)",1
240,2.0,"Brother's Kiss, A (1997)",1
513,3.0,"Fear, The (1995)",1
373,4.0,"Damsel in Distress, A (1937)",1
1488,3.0,Three Lives and Only One Death (1996),1
1473,5.0,They Made Me a Criminal (1939),1
837,1.0,Lashou shentan (1992),1
835,3.0,Land and Freedom (Tierra y libertad) (1995),1
1429,3.0,"Sunchaser, The (1996)",1
831,4.0,Lady of Burlesque (1943),1
1047,2.0,Nemesis 2: Nebula (1995),1
819,1.0,King of New York (1990),1
815,4.0,Killer: A Journal of Murder (1995),1
797,4.0,Jupiter's Wife (1994),1
1002,1.0,"Mostro, Il (1994)",1
1051,1.0,"New Age, The (1994)",1
787,3.0,Johns (1996),1
1494,1.0,Tigrero: A Film That Was Never Made (1994),1
764,1.0,JLG/JLG - autoportrait de décembre (1994),1
1056,3.0,"Next Step, The (1995)",1
757,1.0,"Invitation, The (Zaproszenie) (1986)",1
1057,2.0,"Niagara, Niagara (1997)",1
1504,1.0,To Cross the Rubicon (1991),1
859,1.0,"Leopard Son, The (1996)",1
1469,1.0,The Courtyard (1995),1
728,1.0,"I, Worst of All (Yo, la peor de todas) (1990)",1
916,3.0,Mad Dog Time (1996),1
981,1.0,Mille bolle blu (1993),1
952,1.0,Mat' i syn (1997),1
1447,1.0,"Symphonie pastorale, La (1946)",1
1448,1.0,T-Men (1947),1
1449,3.0,Tainted (1998),1
945,5.0,Marlene Dietrich: Shadow and Light (1996) ,1
932,1.0,"Man from Down Under, The (1943)",1
928,4.0,Mamma Roma (1962),1
912,2.0,MURDER and murder (1996),1
862,1.0,Liebelei (1933),1
1456,3.0,Target (1995),1
908,1.0,"Low Life, The (1994)",1
986,3.0,Mirage (1995),1
1439,3.0,Sweet Nothing (1995),1
991,1.0,"Modern Affair, A (1995)",1
898,3.0,Love Is All There Is (1996),1
1463,1.0,Terror in a Texas Town (1958),1
894,1.0,Lotto Land (1995),1
1074,1.0,Nobody Loves Me (Keiner liebt mich) (1994),1
1346,2.0,Small Faces (1995),1
395,4.0,Death in Brunswick (1991),1
501,4.0,Farmer & Chase (1995),1
585,4.0,"Gate of Heavenly Peace, The (1995)",1
577,1.0,"Further Gesture, A (1996)",1
1145,1.0,Pharaoh's Army (1995),1
1163,1.0,Police Story 4: Project S (Chao ji ji hua) (1993),1
1171,1.0,Power 98 (1995),1
1551,3.0,Two Friends (1986) ,1
523,3.0,Fire on the Mountain (1996),1
510,2.0,"Favor, The (1994)",1
1187,1.0,"Promise, The (Versprechen, Das) (1994)",1
595,1.0,Getting Away With Murder (1996),1
484,1.0,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",1
474,1.0,Every Other Weekend (1990),1
468,2.0,Etz Hadomim Tafus (Under the Domin Tree) (1994),1
463,5.0,Entertaining Angels: The Dorothy Day Story (1996),1
1196,1.0,Quartier Mozart (1992),1
455,3.0,"Eighth Day, The (1996)",1
405,4.0,Desert Winds (1995),1
396,1.0,"Death in the Garden (Mort en ce jardin, La) (1956)",1
1126,3.0,Paris Was a Woman (1995),1
1406,1.0,Stefano Quantestorie (1993),1
721,4.0,I Don't Want to Talk About It (De eso no se habla) (1993),1
1081,2.0,Nothing Personal (1995),1
1511,4.0,Tokyo Fist (1995),1
1076,3.0,Normal Life (1996),1
719,2.0,Hush (1998),1
715,1.0,"Hungarian Fairy Tale, A (1987)",1
700,1.0,Hostile Intentions (1994),1
690,1.0,Homage (1995),1
681,2.0,Here Comes Cookie (1935),1
675,1.0,Hedd Wyn (1992),1
1523,1.0,Touki Bouki (Journey of the Hyena) (1973),1
606,1.0,Girl in the Cadillac (1995),1
663,4.0,He Walked by Night (1948),1
653,3.0,Hana-bi (1997),1
1088,4.0,"Object of My Affection, The (1998)",1
1091,1.0,Office Killer (1997),1
634,5.0,"Great Day in Harlem, A (1994)",1
1112,3.0,"Other Voices, Other Rooms (1997)",1
621,1.0,Good Morning (1971),1
607,3.0,Girls Town (1996),1
1664,3.0,Á köldum klaka (Cold Fever) (1994),1
